Timestamp: 835.4575, Position: (-355.15, 45.00, -107.38), Speed: 0.808786, Slider Value: 50, Phase: MoveToInitial, Scenario: 3
Timestamp: 871.197, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.2111, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.2254, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.24, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.2527, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.2668, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.2807, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.2947, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.3121, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.3227, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.3354, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.3497, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.3638, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.3779, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.3918, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.4056, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.4195, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.4337, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.4477, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.4618, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.4758, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.4894, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Hover2, Scenario: 3
Timestamp: 871.5031, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.5212, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.5455, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.5623, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.5729, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.586, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.6039, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.6175, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.6276, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.6409, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.655, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.6689, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.6838, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.6973, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.7115, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.7291, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.7395, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.7524, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.7667, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.7809, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.7947, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.8088, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.8229, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.8367, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.8511, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.865, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.8788, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.8929, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.9066, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.9205, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.9384, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.9487, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.9619, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.9758, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 871.99, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.0037, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.0177, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.032, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.046, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.0599, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.0738, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.0877, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.1015, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.1157, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.1299, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.1472, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.158, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.1706, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.1847, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.1986, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.213, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.2269, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.2441, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.2549, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.2681, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.2823, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.2963, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.3102, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.3243, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.3385, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.3558, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.3661, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.3798, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.3936, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.4075, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.4213, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.4354, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.4496, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.4635, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.4774, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.4918, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.5052, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.5191, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.5333, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.5474, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.5648, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.5753, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.5884, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.6022, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.6164, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.6306, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.6448, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.6584, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.6725, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.6861, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.7002, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.7143, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.7285, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.7426, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.7563, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.774, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.7974, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.8112, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.8253, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.8398, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.853, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.8675, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.8813, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.8954, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.9094, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.9233, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.9373, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.951, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.965, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.9825, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 872.9935, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.0065, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.02, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.034, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.0482, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.0624, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.0762, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.0902, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.1041, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.118, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.1321, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.1465, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.1602, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.1738, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.1931, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.2177, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.2314, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.2469, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.2592, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.272, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.2854, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.2996, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.3137, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.3275, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.3415, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.3552, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.369, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.383, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.4004, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.411, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.4241, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.4379, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.4517, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.4661, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.48, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.4941, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.5081, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.522, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.5355, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.5497, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.5642, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.5779, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.5917, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.61, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.6327, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.6466, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.6606, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.6746, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.6886, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.7024, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.7168, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.7308, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.7446, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.7588, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.7727, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.7864, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.8004, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.8179, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.8288, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.8417, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.8557, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.8691, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.8838, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.8976, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.9117, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.9258, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.94, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.9534, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.9674, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.9814, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 873.9954, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.0094, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.0267, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.0367, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.0505, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.0643, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.0787, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.0927, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.1065, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.1204, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.1343, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.1483, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.1625, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.1766, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.1903, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.2042, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.2181, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.2359, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.2462, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.2596, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.2737, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.2872, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.3013, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.3155, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.3297, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.3435, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
Timestamp: 874.3574, Position: (-110.24, 7.05, -107.38), Speed: 0, Slider Value: 85, Phase: Land, Scenario: 3
